tweet_id,Dog_Breed,Stage,new_rating_num,tweet,source,created_at,display_text_range,favorite_count,retweet_count,rating_numerator(original),rating_denominator,name,jpg_url,img_num,tweet_link
871879754684805121,Shetland_sheepdog,,13,Say hello to Lassie. She's celebrating #PrideMonth by being a splendid mix of astute and adorable. Proudly supupporting her owner. 13/10,Twitter for iPhone,6/6/2017 12:01:46 AM,"[0, 136]",37359,11003,13,10,Lassie,https://pbs.twimg.com/media/DBmKAmBXUAE-pQ-.jpg,1,t.co/uK6PNyeh9w
871762521631449091,Labrador_retriever,,12,This is Rover. As part of pupper protocol he had to at least attempt to eat the plant. Confirmed not tasty. Needs peanut butter. 12/10,Twitter for iPhone,6/5/2017 4:15:56 PM,"[0, 134]",19958,3434,12,10,Rover,https://pbs.twimg.com/media/DBkfY58XcAEdzZy.jpg,2,t.co/AiVljI6QCg
871515927908634625,komondor,,12,This is Napolean. He's a Raggedy East Nicaraguan Zoom Zoom. Runs on one leg. Built for deception. No eyes. Good with kids. 12/10 great doggo,Twitter for iPhone,6/4/2017 11:56:03 PM,"[0, 140]",19912,3417,12,10,Napolean,https://pbs.twimg.com/media/DBg_HT9WAAEeIMM.jpg,2,t.co/PR7B7w1rUw
871032628920680449,kelpie,,13,"This is Boomer. He's doing an advanced water takeoff. The opposite of Sully. Ears for control, mlem for style. 13/10 simply breathtaking",Twitter for iPhone,6/3/2017 3:55:36 PM,"[0, 136]",22361,3776,13,10,Boomer,https://pbs.twimg.com/media/DBaHi3YXgAE6knM.jpg,1,t.co/noNpY2Laoo
870656317836468226,Pembroke,,13,"This is Cody. He zoomed too aggressively and tore his ACL. Happens to the best of us. Still 13/10

Help Cody here:",Twitter for iPhone,6/2/2017 3:00:16 PM,"[0, 138]",12253,2614,13,10,Cody,https://pbs.twimg.com/media/DBUxSSTXsAA-Jn1.jpg,4,t.co/4hxnDOt1CV
870374049280663552,golden_retriever,,13,This is Zoey. She really likes the planet. Would hate to see willful ignorance and the denial of fairly elemental science destroy it. 13/10,Twitter for iPhone,6/1/2017 8:18:38 PM,"[0, 139]",81699,25986,13,10,Zoey,https://pbs.twimg.com/media/DBQwlFCXkAACSkI.jpg,1,t.co/T1xlgaPujm
870308999962521604,Greater_Swiss_Mountain_dog,,13,"This is Rumble, but he's not ready to. Would rather fall asleep in his bath bucket. 13/10 would attempt a boop without waking",Twitter for iPhone,6/1/2017 4:00:09 PM,"[0, 125]",21566,4121,13,10,Rumble,https://pbs.twimg.com/media/DBP1asiUAAEKZI5.jpg,2,t.co/MVQCzrF1g9
869772420881756160,Pembroke,,13,"This is Dewey (pronounced ""covfefe""). He's having a good walk. Arguably the best walk. 13/10 would snug softly",Twitter for iPhone,5/31/2017 4:27:59 AM,"[0, 110]",41918,9956,13,10,Dewey,https://pbs.twimg.com/media/DBINZcxXgAQ-R6P.jpg,1,t.co/HciEaJkC4D
869702957897576449,Pembroke,,13,Meet Stanley. He likes road trips. Will shift for you. One ear more effective than other. 13/10 we don't leave until you buckle pup Stanley,Twitter for iPhone,5/30/2017 11:51:58 PM,"[0, 139]",27916,6302,13,10,Stanley,https://pbs.twimg.com/media/DBHOOfOXoAABKlU.jpg,1,t.co/vmCu3PFCQq
869596645499047938,Chihuahua,,12,This is Scout. He just graduated. Officially a doggo now. Have fun with taxes and losing sight of your ambitions. 12/10 would throw cap for,Twitter for iPhone,5/30/2017 4:49:31 PM,"[0, 139]",15798,3119,12,10,Scout,https://pbs.twimg.com/media/DBFtiYqWAAAsjj1.jpg,1,t.co/DsA2hwXAJo
869227993411051520,Pembroke,,13,This is Gizmo. His favorite thing is standing pupright like a hooman. Sneaky tongue slip status achieved. 13/10 would boop well,Twitter for iPhone,5/29/2017 4:24:37 PM,"[0, 127]",20238,3767,13,10,Gizmo,https://pbs.twimg.com/media/DBAePiVXcAAqHSR.jpg,1,t.co/IoR3n1fiiQ
868880397819494401,French_bulldog,,14,This is Walter. He won't start hydrotherapy without his favorite floatie. 14/10 keep it pup Walter,Twitter for iPhone,5/28/2017 5:23:24 PM,"[0, 98]",64950,14396,14,10,Walter,https://pbs.twimg.com/media/DA7iHL5U0AA1OQo.jpg,1,t.co/r28jFx9uyF
868622495443632128,Labrador_retriever,,13,Here's a h*ckin peaceful boy. Unbothered by the comings and goings. 13/10 please reveal your wise ways,Twitter for iPhone,5/28/2017 12:18:35 AM,"[0, 102]",26482,5274,13,10,,https://pbs.twimg.com/media/DA33i0XXsAEQtCA.jpg,1,t.co/yeaH8Ej5eM
868552278524837888,whippet,,12,Say hello to Cooper. His expression is the same wet or dry. Absolute 12/10 but Coop desperately requests your help,Twitter for iPhone,5/27/2017 7:39:34 PM,"[0, 139]",10042,2087,12,10,Cooper,https://pbs.twimg.com/media/DA23sCeVoAE3uF0.jpg,1,t.co/ZMTE4Mr69f
867774946302451713,Border_collie,,13,Meet Harold.  He's h*ckin cooperative. 13/10 good work Harold,Twitter for iPhone,5/25/2017 4:10:44 PM,"[0, 61]",33701,7319,13,10,Harold,https://pbs.twimg.com/media/DAr0tDZXUAEMvdu.jpg,2,t.co/ZYg3NZGICa
867421006826221569,Eskimo_dog,,12,This is Shikha. She just watched you drop a skittle on the ground and still eat it. Could not be less impressed. 12/10 superior puppo,Twitter for iPhone,5/24/2017 4:44:18 PM,"[0, 133]",15986,2499,12,10,Shikha,https://pbs.twimg.com/media/DAmyy8FXYAIH8Ty.jpg,1,t.co/XZlZKd73go
866686824827068416,flat-coated_retriever,,12,This is Lili. She can't believe you betrayed her with bath time. Never looking you in the eye again. 12/10 would puppologize profusely,Twitter for iPhone,5/22/2017 4:06:55 PM,"[0, 134]",19191,3475,12,10,Lili,https://pbs.twimg.com/media/DAcXEWuXkAIBDGJ.jpg,1,t.co/9b9J46E86Z
866450705531457537,French_bulldog,,13,"This is Jamesy. He gives a kiss to every other pupper he sees on his walk. 13/10 such passion, much tender",Twitter for iPhone,5/22/2017 12:28:40 AM,"[0, 106]",121529,35284,13,10,Jamesy,https://pbs.twimg.com/media/DAZAUfBXcAAG_Nn.jpg,2,t.co/wk7TfysWHr
866334964761202691,Samoyed,,12,This is Coco. At first I thought she was a cloud but clouds don't bork with such passion. 12/10 would hug softly,Twitter for iPhone,5/21/2017 4:48:45 PM,"[0, 112]",52269,14437,12,10,Coco,https://pbs.twimg.com/media/DAXXDQNXgAAoYQH.jpg,1,t.co/W86h5dgR6c
865718153858494464,golden_retriever,,13,"Meet Boomer. He's just checking pup on you. Hopes you had a good day. If not, he hopes he made it better. 13/10 extremely good boy",Twitter for iPhone,5/19/2017 11:57:46 PM,"[0, 130]",25521,5623,13,10,Boomer,https://pbs.twimg.com/media/DAOmEZiXYAAcv2S.jpg,1,t.co/pozUoHLkGg
865359393868664832,Chesapeake_Bay_retriever,,13,This is Sammy. Her tongue ejects without warning sometimes. It's a serious condition. Needs a hefty dose from a BlepiPen. 13/10,Twitter for iPhone,5/19/2017 12:12:11 AM,"[0, 127]",26360,5007,13,10,Sammy,https://pbs.twimg.com/media/DAJfxqGVoAAnvQt.jpg,2,t.co/g20EmqK7vc
865006731092295680,Pembroke,,13,This is Nelly. He really hopes you like his Hawaiian shirt. He already tore the tags off. 13/10 h*ck of a puppurchase,Twitter for iPhone,5/18/2017 12:50:50 AM,"[0, 117]",27895,7698,13,10,Nelly,https://pbs.twimg.com/media/DAEfCFXUIAA1uqj.jpg,1,t.co/LbkG5CiM7o
864279568663928832,bull_mastiff,,12,This is Meatball. He doing what's known in the industry as a mid-strut mlem. H*ckin fancy boy. 12/10 I'd do anything for Meatball,Twitter for iPhone,5/16/2017 12:41:21 AM,"[0, 129]",14584,3039,12,10,Meatball,https://pbs.twimg.com/media/C_6JrWZVwAAHhCD.jpg,1,t.co/S2HdmFFPck
864197398364647424,golden_retriever,,13,This is Paisley. She ate a flower just to prove she could. Savage af. 13/10 would pet so well,Twitter for iPhone,5/15/2017 7:14:50 PM,"[0, 93]",30068,8961,13,10,Paisley,https://pbs.twimg.com/media/C_4-8iPV0AA1Twg.jpg,4,t.co/cPq9fYvkzr
863553081350529029,Eskimo_dog,,13,This is Neptune. He's a backpup vocalist for the Dixie Chicks. 13/10 (vid by @AmiWinehouse),Twitter for iPhone,5/14/2017 12:34:33 AM,"[0, 91]",15272,4202,13,10,Neptune,https://pbs.twimg.com/ext_tw_video_thumb/863553036815355904/pu/img/B6Dos-XOD8l82tK7.jpg,1,t.co/tordvmaaop
863432100342583297,Staffordshire_bullterrier,,12,This is Belle. She's never been more pupset. Encountered the worst imaginable type of zone. 12/10 would do anything to cheer pup,Twitter for iPhone,5/13/2017 4:33:49 PM,"[0, 128]",23784,5277,12,10,Belle,https://pbs.twimg.com/media/C_uG6eAUAAAvMvR.jpg,1,t.co/fGQUzR8w3H
863062471531167744,French_bulldog,,13,Say hello to Quinn. She's quite the goofball. Not even a year old. Confirmed 13/10 but she really needs your help,Twitter for iPhone,5/12/2017 4:05:02 PM,"[0, 139]",8519,2460,13,10,Quinn,https://pbs.twimg.com/media/C_o2vKCUwAAgtOp.jpg,2,t.co/MOBkQnyHib
862831371563274240,Australian_terrier,,13,"This is Zooey. She's the world's biggest fan of illiterate delivery people. 13/10 not your fault they don't listen, Zooey",Twitter for iPhone,5/12/2017 12:46:44 AM,"[0, 121]",19164,5132,13,10,Zooey,https://pbs.twimg.com/media/C_lkieeVwAAm0L4.jpg,2,t.co/ixOFQ1tfqE
862722525377298433,basset,,11,"This is Dave. He passed the h*ck out. It's barely the afternoon on a Thursday, Dave. Get it together. Still 11/10 would boop mid-snooze",Twitter for iPhone,5/11/2017 5:34:13 PM,"[0, 135]",17054,3552,11,10,Dave,https://pbs.twimg.com/media/C_kBjuUUIAArs2-.jpg,1,t.co/Eme9Uar6v2
861383897657036800,Cardigan,,13,This is Hobbes. He's never seen bubbles before. 13/10 deep breaths buddy,Twitter for iPhone,5/8/2017 12:54:59 AM,"[0, 72]",36147,10802,13,10,Hobbes,https://pbs.twimg.com/media/C_RAFTxUAAAbXjV.jpg,1,t.co/QFRlbZw4Z1
861288531465048066,Bouvier_des_Flandres,,13,HI. MY. NAME. IS. BOOMER. AND. I. WANT. TO. SAY. IT'S. H*CKIN. RIDICULOUS. THAT. DOGS. CAN'T VOTE. ABSOLUTE. CODSWALLUP. THANK. YOU. 13/10,Twitter for iPhone,5/7/2017 6:36:02 PM,"[0, 138]",17213,4193,13,10,,https://pbs.twimg.com/ext_tw_video_thumb/861288473281437696/pu/img/RERGmRgPyaaaB-tB.jpg,1,t.co/SqKJPwbQ2g
861005113778896900,German_shepherd,,12,This is Burt. He thinks your thesis statement is comically underdeveloped. 12/10 intellectual af,Twitter for iPhone,5/6/2017 11:49:50 PM,"[0, 96]",16741,3833,12,10,Burt,https://pbs.twimg.com/media/C_LnlF5VoAEsL1K.jpg,1,t.co/jH6EN9cEn6
860563773140209665,Cardigan,,13,"Meet Lorenzo. He's an avid nifty hat wearer and absolute 13/10, but he needs your help to beat cancer. Link below",Twitter for iPhone,5/5/2017 6:36:06 PM,"[0, 138]",7529,2180,13,10,Lorenzo,https://pbs.twimg.com/media/C_FWL0vVwAA13N7.jpg,1,t.co/qZdSdzm08p
860524505164394496,Bedlington_terrier,,13,This is Carl. He likes to dance. Doesn't care what you think about it. 13/10 h*ckin confident pup,Twitter for iPhone,5/5/2017 4:00:04 PM,"[0, 97]",23691,5344,13,10,Carl,https://pbs.twimg.com/media/C_EyeKuXkAAdxY-.jpg,1,t.co/C2zHcNIu4I
859924526012018688,French_bulldog,,12,Meet Milky. She has no idea what happened. Just as pupset as you. Perhaps a sheep exploded. Even offered to help clean. 12/10 very good girl,Twitter for iPhone,5/4/2017 12:15:58 AM,"[0, 140]",19619,4136,12,10,Milky,https://pbs.twimg.com/media/C-8QypZXcAAekaF.jpg,1,t.co/g8vpXFzw29
859851578198683649,Labrador_retriever,,13,Meet Trooper. He picks pup recyclables that have blown out of bins in the neighborhood and puts them back. 13/10 environmentally savvy af,Twitter for iPhone,5/3/2017 7:26:06 PM,"[0, 137]",15471,3555,13,10,Trooper,https://pbs.twimg.com/media/C-7OcfyXsAAsqzU.jpg,4,t.co/BqSttrTuIl
859607811541651456,golden_retriever,,13,Sorry for the lack of posts today. I came home from school and had to spend quality time with my puppo. Her name is Zoey and she's 13/10,Twitter for iPhone,5/3/2017 3:17:27 AM,"[0, 136]",18676,1598,13,10,,https://pbs.twimg.com/media/C-3wvtxXcAUTuBE.jpg,1,t.co/BArWupFAn0
858843525470990336,golden_retriever,,13,I have stumbled puppon a doggo painting party. They're looking to be the next Pupcasso or Puppollock. All 13/10 would put it on the fridge,Twitter for iPhone,5/1/2017 12:40:27 AM,"[0, 138]",15625,3534,13,10,,https://pbs.twimg.com/media/C-s5oYZXkAAMHHq.jpg,1,t.co/cUeDMlHJbq
858471635011153920,Pembroke,,13,This is Sophie. She just arrived. Used pawority shipping. Speedy as h*ck delivery. 13/10 would carefully assemble,Twitter for iPhone,4/30/2017 12:02:42 AM,"[0, 113]",21645,4925,13,10,Sophie,https://pbs.twimg.com/media/C-nnZBdXkAAB-wg.jpg,1,t.co/8jOC4zhNxy
858107933456039936,golden_retriever,,12,This is Wyatt. He had an interview earlier today. Was just told he didn't get the job. A h*ckin injustice. Still 12/10 keep your chin pup,Twitter for iPhone,4/28/2017 11:57:28 PM,"[0, 137]",15833,2955,12,10,Wyatt,https://pbs.twimg.com/media/C-icm_WXUAAmuRR.jpg,1,t.co/QXA4sCXSDF
857989990357356544,French_bulldog,,12,This is Rosie. She was just informed of the walk that's about to happen. Knows there are many a stick along the way. 12/10 such excite,Twitter for iPhone,4/28/2017 4:08:49 PM,"[0, 134]",16253,2631,12,10,Rosie,https://pbs.twimg.com/media/C-gxV9ZXkAIBL-S.jpg,1,t.co/sOl7cFaP5X
857746408056729600,Labrador_retriever,,13,Meet Thor. He doesn't have finals because he's a dog but is pupset you have finals. Just wants to play. 13/10 would abandon education for,Twitter for iPhone,4/28/2017 12:00:54 AM,"[0, 137]",34541,10837,13,10,Thor,https://pbs.twimg.com/media/C-dTzBzXUAQRjYz.jpg,1,t.co/7IFn3rkJai
857393404942143489,malamute,,13,"Instead of the usual nightly dog rate, I'm sharing this story with you. Meeko is 13/10 and would like your help",Twitter for iPhone,4/27/2017 12:38:11 AM,"[0, 137]",5959,1676,13,10,,https://pbs.twimg.com/media/C-YSwA_XgAEOr25.jpg,3,t.co/Mj4j6QoIJk
857263160327368704,Samoyed,,13,This is Oscar and Oliver. Oliver shrunk Oscar. Oscar isn't pleased about it. Quite pupset tbh. Oliver doesn't seem to mind. Both 13/10,Twitter for iPhone,4/26/2017 4:00:39 PM,"[0, 134]",20181,4599,13,10,Oscar,https://pbs.twimg.com/media/C-WcS4MXoAADrBU.jpg,1,t.co/e3U4NReleC
857029823797047296,golden_retriever,,12,This is Zeke. He performs group cheeky wink tutorials. Pawfect execution here. 12/10 would wink back,Twitter for iPhone,4/26/2017 12:33:27 AM,"[0, 100]",19113,4092,12,10,Zeke,https://pbs.twimg.com/media/C-TIEwMW0AEjb55.jpg,2,t.co/uMH5CLjXJu
856543823941562368,Boston_bull,,12,This is Callie. She'll be your navigator today. Takes her job very seriously. Will shift for you. One ear always in the pupholder. 12/10,Twitter for iPhone,4/24/2017 4:22:16 PM,"[0, 136]",16418,2947,12,10,Callie,https://pbs.twimg.com/media/C-MOEDCXYAEjp7o.jpg,1,t.co/Bh9DtLhIBO
856282028240666624,Chihuahua,,14,"This is Cermet, Paesh, and Morple. They are absolute h*ckin superstars. Watered every day so they can grow. 14/10 for all",Twitter for iPhone,4/23/2017 11:01:59 PM,"[0, 121]",28037,6475,14,10,Cermet,https://pbs.twimg.com/media/C-If9ZwXoAAfDX2.jpg,4,t.co/GUefqUmZv8
855851453814013952,flat-coated_retriever,,13,Here's a puppo participating in the #ScienceMarch. Cleverly disguising her own doggo agenda. 13/10 would keep the planet habitable for,Twitter for iPhone,4/22/2017 6:31:02 PM,"[0, 134]",46033,18185,13,10,,https://pbs.twimg.com/media/C-CYWrvWAAU8AXH.jpg,1,t.co/cMhq16isel
854732716440526848,Pembroke,,12,This is Marlee. She fetched a flower and immediately requested that it be placed behind her ear. 12/10 elegant af,Twitter for iPhone,4/19/2017 4:25:34 PM,"[0, 113]",23179,6286,12,10,Marlee,https://pbs.twimg.com/media/C9ye3b3WAAAlTo0.jpg,1,t.co/nJztIEON5s
854482394044301312,Chihuahua,,13,This is Arya. She can barely contain her excitement for more peanut butter. Also patriotic af. 13/10,Twitter for iPhone,4/18/2017 11:50:52 PM,"[0, 100]",29784,7080,13,10,Arya,https://pbs.twimg.com/media/C9u7MtmV0AA741s.jpg,1,t.co/AL4Ahm1Rm5
854365224396361728,Pembroke,,13,This is Einstein. He's having a really good day. Hopes you are too. H*ckin nifty tongue. 13/10 would snug intensely,Twitter for iPhone,4/18/2017 4:05:17 PM,"[0, 115]",19207,4841,13,10,Einstein,https://pbs.twimg.com/media/C9tQokgUIAEETSx.jpg,1,t.co/mdaQhhfpv6
854120357044912130,black-and-tan_coonhound,,14,Sometimes you guys remind me just how impactful a pupper can be. Cooper will be remembered as a good boy by so many. 14/10 rest easy friend,Twitter for iPhone,4/17/2017 11:52:16 PM,"[0, 139]",32520,7723,14,10,,https://pbs.twimg.com/media/C9px7jyVwAAnmwN.jpg,4,t.co/oBL7LEJEzR
853760880890318849,miniature_pinscher,,12,Say hello to Alice. I'm told she enjoys car rides and smells good. 12/10 would give her everything she could ever want,Twitter for iPhone,4/17/2017 12:03:50 AM,"[0, 118]",29125,5986,12,10,Alice,https://pbs.twimg.com/media/C9kq_bbVwAAuRZd.jpg,1,t.co/yT4vw8y77x
853639147608842240,German_shepherd,,13,A photographer took pictures before and after he told his bunny he's a good boy. Here are the results. 13/10,Twitter for iPhone,4/16/2017 4:00:07 PM,"[0, 108]",35513,10499,13,10,,https://pbs.twimg.com/media/C9i8RhhXoAAdkMT.jpg,1,t.co/wiQZIsaWUe
852912242202992640,Great_Dane,,12,Meet Benny. He likes being adorable and making fun of you while you're on the trampoline. 12/10 let's help him out,Twitter for iPhone,4/14/2017 3:51:39 PM,"[0, 139]",9257,1904,12,10,Benny,https://pbs.twimg.com/media/C9YnKK3VoAAxn1E.jpg,1,t.co/aVMjBqAy1x
852672615818899456,golden_retriever,,12,This is Aspen. She's never tasted a stick so succulent. On the verge of tears. A face of pure appreciation. 12/10,Twitter for iPhone,4/13/2017 11:59:28 PM,"[0, 113]",15242,2243,12,10,Aspen,https://pbs.twimg.com/media/C9VNNp1XkAEWRFb.jpg,1,t.co/VlyBzOXHEW
852553447878664193,bloodhound,,13,This is Jarod. He likes having his belly brushed. Tongue ejects when you hit the right spot. 13/10 downright h*ckin adorable,Twitter for iPhone,4/13/2017 4:05:56 PM,"[0, 124]",16722,3651,13,10,Jarod,https://pbs.twimg.com/media/C9Tg1bPW0AkAMDI.jpg,1,t.co/ArnxkyD2kC
852189679701164033,Bernese_mountain_dog,,12,This is Sailor. He has collected the best dirt in the area. As any good boy would. Under the impression you know what to do next. 12/10,Twitter for iPhone,4/12/2017 4:00:27 PM,"[0, 135]",11730,1652,12,10,Sailor,https://pbs.twimg.com/media/C9OV99SXsAEmj1U.jpg,1,t.co/jrFzScKWEG
851591660324737024,Cardigan,,11,Oh jeez u did me quite the spook little fella. We normally don't rate triceratops but this one seems suspiciously good. 11/10 would pet well,Twitter for iPhone,4/11/2017 12:24:08 AM,"[0, 140]",16605,3613,11,10,,https://pbs.twimg.com/media/C9F2FG5WAAAJ0iN.jpg,1,t.co/BMtfCmNbnS
851224888060895234,standard_poodle,,13,"Meet Snoop. His number one passion is sticking his head out of car windows, so he purchased some doggles. Stylish af. 13/10 happy travels",Twitter for iPhone,4/10/2017 12:06:42 AM,"[0, 137]",21219,5959,13,10,Snoop,https://pbs.twimg.com/media/C9AohFoWsAUmxDs.jpg,3,t.co/iHYfZdz444
850753642995093505,pug,,11,"This is Kyle. He made a joke about your shoes, then stuck his tongue out at you. Uncalled for. Step the h*ck up Kyle. 11/10 would forgive",Twitter for iPhone,4/8/2017 4:54:09 PM,"[0, 137]",31815,9677,11,10,Kyle,https://pbs.twimg.com/media/C8576jrW0AEYWFy.jpg,1,t.co/hLQ2Ilg2uN
850380195714523136,Yorkshire_terrier,,13,This is Leo. He's a personal triathlon coach. Currently overseeing this athlete's push-pups. H*ckin brutal. 13/10 would do all he asks of me,Twitter for iPhone,4/7/2017 4:10:12 PM,"[0, 140]",13413,2733,13,10,Leo,https://pbs.twimg.com/ext_tw_video_thumb/850380153985355777/pu/img/lFouhg-EZvJs8eMr.jpg,1,t.co/FXZQtBcnTO
850145622816686080,kelpie,,11,This is Riley. He's making new friends. Jubilant as h*ck for the fun times ahead. 11/10 for all pups pictured,Twitter for iPhone,4/7/2017 12:38:06 AM,"[0, 109]",16782,4001,11,10,Riley,https://pbs.twimg.com/media/C8xS655XkAAv9vo.jpg,2,t.co/PCX25VV78l
850019790995546112,Shetland_sheepdog,,12,Say hello to Boomer. He's a sandy pupper. Having a h*ckin blast. 12/10 would pet passionately,Twitter for iPhone,4/6/2017 4:18:05 PM,"[0, 93]",21023,5111,12,10,Boomer,https://pbs.twimg.com/media/C8vgfTsXgAA561h.jpg,3,t.co/ecb3LvExde
849412302885593088,schipperke,,12,This is Noosh. He noticed you were in the shower and thought you could use some company. 12/10 h*ckin loyal,Twitter for iPhone,4/5/2017 12:04:08 AM,"[0, 107]",16337,3288,12,10,Noosh,https://pbs.twimg.com/media/C8m3-iQVoAAETnF.jpg,4,t.co/Uq3ChFgWA3
848324959059550208,malamute,,12,Meet Odin. He's supposed to be giving directions but he'd rather look at u like that. Should probably buckle pup. 12/10 distracting as h*ck,Twitter for iPhone,4/2/2017 12:03:26 AM,"[0, 139]",25521,4819,12,10,Odin,https://pbs.twimg.com/media/C8XbDR1WAAAxND8.jpg,1,t.co/1pSqUbLQ5Z
848212111729840128,Bedlington_terrier,,6,"This is Jerry. He's doing a distinguished tongue slip. Slightly patronizing tbh. You think you're better than us, Jerry? 6/10 hold me back",Twitter for iPhone,4/1/2017 4:35:01 PM,"[0, 138]",16838,3215,6,10,Jerry,https://pbs.twimg.com/media/C8V0aI5V0AAgO9m.jpg,1,t.co/DkOBbwulw1
847842811428974592,Bernese_mountain_dog,,12,"This is Rontu. He is described as a pal, cuddle bug, protector and constant shadow. 12/10, but he needs your help",Twitter for iPhone,3/31/2017 4:07:33 PM,"[0, 138]",5647,1408,12,10,Rontu,https://pbs.twimg.com/media/C8QkidrVYAQXQh7.jpg,1,t.co/zK4cpKPFfU
847606175596138505,Cardigan,,12,This is Cannon. He just heard something behind him. Fr*ckin frightened af. 12/10 don't look back just run,Twitter for iPhone,3/31/2017 12:27:14 AM,"[0, 105]",19397,3570,12,10,Cannon,https://pbs.twimg.com/media/C8NNUDBUMAE0XxJ.jpg,1,t.co/WTPBWT6Ux1
847251039262605312,Airedale,,12,This is Furzey. He's doing an elevated sandy zoom. Adjusts ears to steer. 12/10 would pet mid flight,Twitter for iPhone,3/30/2017 12:56:03 AM,"[0, 100]",21127,4507,12,10,Furzey,https://pbs.twimg.com/media/C8IKUjAUwAEP-En.jpg,1,t.co/zhbRIZQgnq
847157206088847362,Staffordshire_bullterrier,,11,Meet Daisy. She's been pup for adoption for months now but hasn't gotten any applications. 11/10 let's change that,Twitter for iPhone,3/29/2017 6:43:12 PM,"[0, 139]",20608,6161,11,10,Daisy,https://pbs.twimg.com/media/C8G0_CMWsAAjjAY.jpg,2,t.co/Jlb9L0m3J0
846874817362120707,Shetland_sheepdog,,13,"This is Tuck. As you can see, he's rather h*ckin rare. Taken seriously until his legs are seen. Tail stuck in a permanent zoom. 13/10",Twitter for iPhone,3/29/2017 12:01:05 AM,"[0, 133]",20751,4125,13,10,Tuck,https://pbs.twimg.com/media/C8C0JYHW0AAy-7u.jpg,2,t.co/P7PBGqrKSe
846514051647705089,golden_retriever,,13,This is Barney. He's an elder doggo. Hitches a ride when he gets tired. Waves goodbye before he leaves. 13/10 please come back soon,Twitter for iPhone,3/28/2017 12:07:32 AM,"[0, 131]",46175,12211,13,10,Barney,https://pbs.twimg.com/media/C79sB4xXwAEvwKY.jpg,2,t.co/cFAasDXauK
846153765933735936,giant_schnauzer,,13,This is Vixen. He really likes bananas. Steals them when he thinks nobody's watching. 13/10 opportunistic af,Twitter for iPhone,3/27/2017 12:15:53 AM,"[0, 108]",32794,9557,13,10,Vixen,https://pbs.twimg.com/media/C74kWqoU8AEaf3v.jpg,1,t.co/a0CkS5ExFR
846042936437604353,golden_retriever,,12,Meet Jarvis. The snow pupsets him. Officially ready for summer. 12/10 would perform a chilly boop,Twitter for iPhone,3/26/2017 4:55:29 PM,"[0, 97]",16557,3053,12,10,Jarvis,https://pbs.twimg.com/media/C72_iaUVUAEhZSn.jpg,1,t.co/0hLkztpiOW
845812042753855489,Samoyed,,13,We usually don't rate polar bears but this one seems extra good. Majestic as h*ck. 13/10 would hug for a while,Twitter for iPhone,3/26/2017 1:38:00 AM,"[0, 110]",30334,9209,13,10,,https://pbs.twimg.com/media/C7ztkInW0AEh1CD.jpg,1,t.co/TLNexlqzXP
845397057150107648,Dandie_Dinmont,,13,"Say hello to Mimosa. She's an emotional support doggo who helps her owner with PTSD. 13/10, but she needs your help",Twitter for iPhone,3/24/2017 10:08:59 PM,"[0, 140]",7910,1905,13,10,Mimosa,https://pbs.twimg.com/media/C7t0IzLWkAINoft.jpg,1,t.co/L6mLzrd7Mx
845306882940190720,Irish_water_spaniel,,12,This is Pickles. She's a silly pupper. Thinks she's a dish. 12/10 would dry,Twitter for iPhone,3/24/2017 4:10:40 PM,"[0, 75]",24166,5687,12,10,Pickles,https://pbs.twimg.com/media/C7siH5DXkAACnDT.jpg,1,t.co/7mPCF4ZwEk
844973813909606400,Labrador_retriever,,12,"This is Brady. He's a recovering alcoholic. Demonstrating incredible restraint here. 12/10 don't give pup, don't give in, Brady",Twitter for iPhone,3/23/2017 6:07:10 PM,"[0, 127]",15663,3394,12,10,Brady,https://pbs.twimg.com/media/C7nzMwTV4AARz4t.jpg,1,t.co/B1iBuSq3hr
844704788403113984,Labrador_retriever,,13,This is Luna. It's her first time outside and a bee stung her nose. Completely h*ckin uncalled for. 13/10 where's the bee I just wanna talk,Twitter for iPhone,3/23/2017 12:18:10 AM,"[0, 139]",40154,10923,13,10,Luna,https://pbs.twimg.com/media/C7j-hkSW0AIxCZC.jpg,1,t.co/2RYiLGHuPN
844223788422217728,Labrador_retriever,,12,This is Margo. She just dug pup a massive hole. Can't wait for you to see it. H*ckin proud of herself. 12/10 would forgive then pet,Twitter for iPhone,3/21/2017 4:26:50 PM,"[0, 131]",14148,2326,12,10,Margo,https://pbs.twimg.com/media/C7dJCnqU4AAswat.jpg,1,t.co/H38HB6rBTx
843856843873095681,Labrador_retriever,,12,Say hello to Sadie and Daisy. They do all their shopping together. Can never agree on what to get. Like an old married pupple. Both 12/10,Twitter for iPhone,3/20/2017 4:08:44 PM,"[0, 137]",22240,4899,12,10,Sadie,https://pbs.twimg.com/media/C7X7Ui0XgAA3m19.jpg,1,t.co/f5C5l5wa0e
843604394117681152,Labrador_retriever,,11,This is Hank. He's been outside for 3 minutes and already made a friend. Way to go Hank. 11/10 for both,Twitter for iPhone,3/19/2017 11:25:35 PM,"[0, 103]",17535,2916,11,10,Hank,https://pbs.twimg.com/media/C7UVuE_U0AI8GGl.jpg,1,t.co/wHUElL84RC
